Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Theme
1238,0007J0,KR70007J0006,인벤테라,KOSDAQ,기술성장기업부,20550,2,-1050,-4.86,21750,22050,20400,229799,4812533325,161640422700,7865714,KSQ,기술성장기업부
1239,225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,2290,1,100,4.57,2255,2445,2215,5408947,12583816459,161372727600,70468440,KSQ,중견기업부
1240,476040,KR7476040001,오가노이드사이언스,KOSDAQ,기술성장기업부,24500,1,1050,4.48,23500,28300,23500,693807,18027275275,161351120000,6585760,KSQ,기술성장기업부
1241,063570,KR7063570006,NICE인프라,KOSDAQ,우량기업부,4715,1,95,2.06,4620,4782,4535,196120,921232618,161006537520,34147728,KSQ,우량기업부
1242,054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,15510,2,-250,-1.59,15790,16140,15510,8242,130235555,160493695560,10347756,KSQ,중견기업부
1243,007330,KR7007330004,푸른저축은행,KOSDAQ,투자주의환기종목(소속부없음),10640,3,0,0.0,10640,10650,10510,27592,291446680,160480992000,15082800,KSQ,투자주의환기종목(소속부없음)
1244,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,11690,2,-1410,-10.76,12930,12930,11040,887450,10443580260,160328969570,13715053,KSQ,벤처기업부
1245,331740,KR7331740001,아우토크립트,KOSDAQ,기술성장기업부,16440,1,300,1.86,17040,18490,16440,534838,9281578480,160284920040,9749691,KSQ,기술성장기업부
1246,071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,6570,2,-50,-0.76,6750,6750,6500,54479,358145555,160284729060,24396458,KSQ,중견기업부
1247,080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,2005,1,12,0.6,1997,2030,1990,5945,11884312,159841852110,79721622,KSQ,중견기업부
1248,066410,KR7066410002,버킷스튜디오,KOSDAQ,투자주의환기종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,159637252154,138453818,KSQ,투자주의환기종목(소속부없음)
1249,382840,KR7382840007,원준,KOSDAQ,우량기업부,10430,1,890,9.33,9700,11290,9700,1631352,17287936085,159282589830,15271581,KSQ,우량기업부
1250,046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,159196994920,15486089,KSQ,관리종목(소속부없음)
1253,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,7420,1,250,3.49,7210,7670,7190,145805,1084692875,158788000000,21400000,KSQ,우량기업부
1254,104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,15090,1,180,1.21,14930,15190,14850,35212,529379870,158718144090,10518101,KSQ,우량기업부
1255,297890,KR7297890006,HB솔루션,KOSDAQ,우량기업부,2170,1,30,1.4,2140,2185,2135,391391,847731668,158715783380,73140914,KSQ,우량기업부
1256,446540,KR7446540007,메가터치,KOSDAQ,중견기업부,6110,2,-170,-2.71,6290,6400,6050,579364,3588525970,158638506390,25963749,KSQ,중견기업부
1257,147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,7910,1,90,1.15,7850,7970,7800,189709,1494040780,158200000000,20000000,KSQ,벤처기업부
1258,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,10370,1,100,0.97,10440,10440,10140,343862,3536809835,158101020000,15246000,KSQ,중견기업부
1259,396270,KR7396270001,넥스트칩,KOSDAQ,벤처기업부,4765,2,-135,-2.76,5040,5040,4650,860463,4070979537,156708608715,32887431,KSQ,벤처기업부
1260,0015S0,KR70015S0005,페스카로,KOSDAQ,기술성장기업부,15840,2,-170,-1.06,16010,16500,15600,88801,1409635440,156289003200,9866730,KSQ,기술성장기업부
1261,005860,KR7005860002,한일사료,KOSDAQ,우량기업부,3960,2,-50,-1.25,3990,4000,3900,969414,3824477715,156038592600,39403685,KSQ,우량기업부
1263,336680,KR7336680004,탑런토탈솔루션,KOSDAQ,중견기업부,3985,1,55,1.4,3950,3985,3945,87857,348434260,155995048630,39145558,KSQ,중견기업부
1264,443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,6300,2,-330,-4.98,6620,7290,6240,7102532,48105313880,155870769600,24741392,KSQ,중견기업부
1266,053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,6090,2,-30,-0.49,6120,6200,6040,221415,1346586515,154569991590,25380951,KSQ,우량기업부
1267,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,15530,2,-80,-0.51,15760,15760,15350,129906,2015692785,154148994050,9925885,KSQ,우량기업부
1270,417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,4670,2,-80,-1.68,4760,4870,4630,538797,2528804964,153104754480,32784744,KSQ,우량기업부
1271,214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,1834,2,-68,-3.58,1902,1941,1826,517589,979554898,153096920704,83477056,KSQ,벤처기업부
1273,136540,KR7136540002,윈스테크넷,KOSDAQ,우량기업부,12440,2,-410,-3.19,13100,13510,12290,684214,8727733370,152760040240,12279746,KSQ,우량기업부
1274,042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,13620,2,-1790,-11.62,15940,16770,13510,2065992,30537384455,152614469880,11205174,KSQ,벤처기업부
1276,493330,KR7493330005,지에프아이,KOSDAQ,벤처기업부,19860,1,4060,25.7,15810,20300,15810,619048,11675223175,152567419560,7682146,KSQ,벤처기업부
1277,321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,2940,0,0,0.0,0,0,0,0,0,151894823640,51664906,KSQ,기술성장기업부
1278,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,3190,2,-70,-2.15,3255,3300,3095,295432,939359747,151745263120,47569048,KSQ,기술성장기업부
1279,306620,KR7306620006,지아이에스,KOSDAQ,벤처기업부,3310,1,80,2.48,3240,3345,3240,919142,3040501322,151482183100,45765010,KSQ,벤처기업부
1280,027710,KR7027710003,팜스토리,KOSDAQ,중견기업부,1359,2,-27,-1.95,1387,1394,1351,1133936,1551849119,151415159400,111416600,KSQ,중견기업부
1282,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,4070,2,-30,-0.73,4145,4145,4005,35833,145232333,150800874840,37051812,KSQ,우량기업부
1284,240550,KR7240550004,동방메디컬,KOSDAQ,벤처기업부,7180,2,-70,-0.97,7250,7400,7120,124539,900764670,150305689200,20933940,KSQ,벤처기업부
1285,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,15970,2,-20,-0.13,15990,16110,15600,34148,541974890,150118000000,9400000,KSQ,벤처기업부
1286,263720,KR7263720005,디앤씨미디어,KOSDAQ,벤처기업부,12090,2,-40,-0.33,12200,12240,12060,19096,231720855,150068225190,12412591,KSQ,벤처기업부
1287,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,7790,1,40,0.52,7790,7860,7660,16022,123902810,149871069950,19238905,KSQ,우량기업부
1289,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,8560,1,190,2.27,8370,8800,8340,137324,1175661820,149599644640,17476594,KSQ,우량기업부
1290,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,6250,2,-480,-7.13,6740,6750,6220,2655682,16914846125,149503481250,23920557,KSQ,벤처기업부
1291,006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,5250,2,-120,-2.23,5370,5410,5250,116430,615313800,149441208000,28464992,KSQ,우량기업부
1292,123040,KR7123040008,엠에스오토텍,KOSDAQ,우량기업부,2380,1,5,0.21,2375,2390,2335,208542,493491365,149055351620,62628299,KSQ,우량기업부
1294,413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,4080,1,10,0.25,4090,4250,4025,464199,1904383308,148661434080,36436626,KSQ,벤처기업부
1295,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,11170,3,0,0.0,11170,11190,11100,4200,46930770,148542055680,13298304,KSQ,우량기업부
1298,310200,KR7310200001,애니플러스,KOSDAQ,중견기업부,2840,2,-5,-0.18,2850,2880,2825,185685,528944682,148142454240,52162836,KSQ,중견기업부
1299,096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,11310,1,130,1.16,11400,11400,11100,79013,884719605,148121822160,13096536,KSQ,기술성장기업부
1301,255440,KR7255440000,야스,KOSDAQ,벤처기업부,11340,2,-930,-7.58,12690,12690,10830,199151,2267491325,148077720000,13058000,KSQ,벤처기업부
1302,464490,KR7464490002,쿼드메디슨,KOSDAQ,기술성장기업부,12880,2,-300,-2.28,13140,13320,12740,157665,2033432280,147889615440,11482113,KSQ,기술성장기업부
1303,105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,9190,2,-30,-0.33,9370,9370,9090,59310,543133805,147591657320,16060028,KSQ,중견기업부
1305,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,5600,1,160,2.94,5570,5720,5450,288865,1619427585,147363305600,26314876,KSQ,중견기업부
1306,090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,6200,2,-90,-1.43,6310,6370,6140,42750,264778690,147227438200,23746361,KSQ,우량기업부
1307,038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,3575,2,-95,-2.59,3615,3705,3550,1760824,6325923446,147180497750,41169370,KSQ,우량기업부
1310,109610,KR7109610006,에스와이,KOSDAQ,중견기업부,2990,1,40,1.36,2940,3020,2930,359520,1072374978,146233126000,48907400,KSQ,중견기업부
1313,049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10220,2,-50,-0.49,10290,10330,10220,76585,786215330,146146000000,14300000,KSQ,우량기업부
1314,408920,KR7408920007,메쎄이상,KOSDAQ,벤처기업부,3375,2,-65,-1.89,3440,3475,3350,49715,168025315,145909535625,43232455,KSQ,벤처기업부
1315,025950,KR7025950007,동신건설,KOSDAQ,우량기업부,17350,1,270,1.58,17130,18450,17130,239550,4268984955,145740000000,8400000,KSQ,우량기업부
1316,039830,KR7039830005,오로라,KOSDAQ,우량기업부,13540,1,530,4.07,12990,13680,12000,688559,8820236365,145729530600,10762890,KSQ,우량기업부
1317,263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,16000,2,-840,-4.99,17700,18000,15910,244510,3992957680,145273600000,9079600,KSQ,벤처기업부
1318,215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,7110,1,50,0.71,7070,7140,7050,169660,1201735785,144677507940,20348454,KSQ,벤처기업부
1320,187790,KR7187790001,나노,KOSDAQ,벤처기업부,4685,1,325,7.45,4360,4710,4205,1378299,6202317014,144489288550,30840830,KSQ,벤처기업부
1321,136150,KR7136150000,원일티엔아이,KOSDAQ,벤처기업부,17220,2,-60,-0.35,17590,17590,17060,24883,426998415,144321336600,8381030,KSQ,벤처기업부
1322,052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,1478,2,-28,-1.86,1582,1595,1427,1983932,3004655584,143986901888,97420096,KSQ,우량기업부
1324,131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,2700,2,-85,-3.05,2785,2850,2685,640946,1753318217,143821124100,53267083,KSQ,벤처기업부
1326,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,17570,2,-170,-0.96,18520,18520,16670,294255,5114221255,143444080360,8164148,KSQ,기술성장기업부
1327,141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,11840,1,270,2.33,11850,12100,11500,177757,2109038500,143438166400,12114710,KSQ,벤처기업부
1328,122450,KR7122450000,KX,KOSDAQ,중견기업부,3200,2,-40,-1.23,3245,3275,3195,37278,120138061,143423468800,44819834,KSQ,중견기업부
1330,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,9170,1,140,1.55,9000,9580,8970,469305,4355772315,143143700000,15610000,KSQ,중견기업부
1333,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,15390,2,-1370,-8.17,16780,17010,14710,1521478,23488108605,142690247190,9271621,KSQ,벤처기업부
1334,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,9290,1,70,0.76,9270,9340,9120,64843,597534120,142105441870,15296603,KSQ,우량기업부
1335,228670,KR7228670006,레이,KOSDAQ,벤처기업부,9090,2,-1240,-12.0,10400,10490,8940,663674,6166238520,141822634500,15602050,KSQ,벤처기업부
1336,054620,KR7054620000,APS,KOSDAQ,중견기업부,7700,1,510,7.09,7190,7760,7010,560527,4210038010,141635501700,18394221,KSQ,중견기업부
1337,041520,KR7041520008,이엘씨,KOSDAQ,투자주의환기종목(소속부없음),11580,1,910,8.53,10720,11850,10720,114048,1317317250,141145493400,12188730,KSQ,투자주의환기종목(소속부없음)
1341,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,6800,2,-40,-0.58,6800,6910,6710,112488,766585200,140498886800,20661601,KSQ,기술성장기업부
1342,036220,KR7036220002,오상헬스케어,KOSDAQ,중견기업부,9810,2,-560,-5.4,10400,10560,9600,274866,2761511900,140375370960,14309416,KSQ,중견기업부
1344,003100,KR7003100005,선광,KOSDAQ,우량기업부,21200,3,0,0.0,21200,21350,21000,14733,311447400,139920000000,6600000,KSQ,우량기업부
1346,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,15770,1,740,4.92,15080,17000,15080,432992,6952030230,139058030680,8817884,KSQ,우량기업부
1347,029480,KR7029480001,광무,KOSDAQ,중견기업부,2320,1,120,5.45,2205,2515,2180,2106248,4972121789,138548386240,59719132,KSQ,중견기업부
1349,036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,10400,3,0,0.0,10680,10690,10300,172164,1788390220,138246513600,13292934,KSQ,중견기업부
1353,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1943,2,-257,-11.68,2205,2215,1919,1701826,3438302973,137283416941,70655387,KSQ,기술성장기업부
1356,089600,KR7089600001,KT나스미디어,KOSDAQ,우량기업부,11820,2,-20,-0.17,11780,11940,11780,12837,152047515,136735686660,11568163,KSQ,우량기업부
1357,074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1553,2,-57,-3.54,1630,1630,1538,291823,457922693,136395088732,87826844,KSQ,중견기업부
1358,100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2385,2,-20,-0.83,2400,2435,2360,336854,805304343,136286055000,57143000,KSQ,중견기업부
1359,093640,KR7093640001,케이알엠,KOSDAQ,중견기업부,4170,2,-105,-2.46,4275,4385,4170,50004,211520797,136256609820,32675446,KSQ,중견기업부
1360,205100,KR7205100001,엑셈,KOSDAQ,벤처기업부,1904,2,-14,-0.73,1924,1943,1901,295415,564600939,136064234432,71462308,KSQ,벤처기업부
1361,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,3725,2,-5,-0.13,3805,3900,3640,571778,2110558867,135912380125,36486545,KSQ,벤처기업부
1364,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7390,2,-60,-0.81,7500,7560,7300,172198,1276428945,135311387740,18310066,KSQ,벤처기업부
1366,309960,KR7309960003,LB인베스트먼트,KOSDAQ,벤처기업부,5820,2,-70,-1.19,5930,5970,5610,104611,605861405,135124330980,23217239,KSQ,벤처기업부
1367,290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,3840,1,50,1.32,3890,3890,3740,59076,224685690,134869025280,35122142,KSQ,중견기업부
1368,035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,11770,2,-140,-1.18,11910,12040,11400,28485,335218975,134546212680,11431284,KSQ,중견기업부
1369,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,9350,2,-290,-3.01,9540,9580,8720,534337,4862407950,134381996100,14372406,KSQ,벤처기업부
1372,003310,KR7003310000,대주산업,KOSDAQ,우량기업부,3790,2,-30,-0.79,3825,3900,3780,783922,2991593178,134137006500,35392350,KSQ,우량기업부
1373,225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,3690,2,-215,-5.51,3905,3945,3685,158763,595895755,134089902630,36338727,KSQ,우량기업부
1375,067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,7350,1,60,0.82,7360,7390,7320,59650,438112360,133767493650,18199659,KSQ,우량기업부
1380,000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,21400,2,-550,-2.51,21750,22250,21150,64784,1389768500,133260582000,6227130,KSQ,중견기업부
1385,088390,KR7088390000,이녹스,KOSDAQ,중견기업부,14100,1,1550,12.35,12650,14590,12650,409536,5652476130,132340400400,9385844,KSQ,중견기업부
1386,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4535,2,-50,-1.09,4585,4600,4500,106647,484732710,132338329250,29181550,KSQ,우량기업부
1388,269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,132090012299,148582691,KSQ,관리종목(소속부없음)
1389,337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,4445,2,-20,-0.45,4470,4510,4420,111694,497891878,131911931375,29676475,KSQ,우량기업부
1390,463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,14850,1,90,0.61,14790,15290,14600,92502,1372404155,131856120000,8879200,KSQ,기술성장기업부
1392,432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,14970,1,620,4.32,14890,15600,14110,494106,7344771525,131310193320,8771556,KSQ,벤처기업부
1393,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,13900,1,1150,9.02,12990,13940,12770,810180,10927398870,130751295200,9406568,KSQ,벤처기업부
1395,053580,KR7053580007,웹케시,KOSDAQ,우량기업부,9560,1,230,2.47,9330,9930,9210,304527,2945750170,130362530880,13636248,KSQ,우량기업부
1396,047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,5330,2,-30,-0.56,5360,5730,5300,466372,2557252290,130339446900,24453930,KSQ,중견기업부
1398,052260,KR7052260007,현대바이오랜드,KOSDAQ,우량기업부,4330,2,-15,-0.35,4380,4380,4280,61412,265369877,129900000000,30000000,KSQ,우량기업부
1399,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,3575,1,320,9.83,3390,3775,3215,2619938,9382069003,129848840550,36321354,KSQ,중견기업부
1400,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3345,1,20,0.6,3330,3380,3300,277531,929426839,129808016790,38806582,KSQ,우량기업부
1401,078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,7040,2,-100,-1.4,7200,7200,6900,318731,2245060610,129711598720,18424943,KSQ,중견기업부
1402,054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8090,2,-90,-1.1,8220,8220,8060,57925,469031510,129687238490,16030561,KSQ,우량기업부
1403,032300,KR7032300006,한국파마,KOSDAQ,중견기업부,11890,2,-150,-1.25,12110,12110,11880,14354,171401990,129680674890,10906701,KSQ,중견기업부
1404,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,10290,2,-130,-1.25,10430,10440,10230,49564,509249395,129654000000,12600000,KSQ,우량기업부
1405,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),3435,2,-160,-4.45,3585,3585,3325,280064,951290091,129595102920,37727832,KSQ,외국기업(소속부없음)
1406,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,9810,1,50,0.51,9760,9980,9670,182263,1792181245,129512983590,13202139,KSQ,우량기업부
1407,049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,4195,2,-10,-0.24,4165,4230,4130,154023,644122524,129384811875,30842625,KSQ,우량기업부
1409,489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,8510,2,-30,-0.35,8540,8600,8420,51612,439499030,128028099300,15044430,KSQ,벤처기업부
1410,063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,19400,2,-950,-4.67,20800,20800,19270,53544,1051234755,127946724800,6595192,KSQ,중견기업부
1411,117670,KR7117670000,알파칩스,KOSDAQ,중견기업부,19170,2,-130,-0.67,19350,19850,18400,53972,1034870565,127705594140,6661742,KSQ,중견기업부
1412,366030,KR7366030005,공구우먼,KOSDAQ,우량기업부,5620,2,-200,-3.44,5800,5880,5570,83710,476041560,127314637000,22653850,KSQ,우량기업부
